Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191024 15:13:38.662, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-22.999988,13.054555, 0.818672,-28.458204, 0.630983,-6.639186, 0.402199,13.054555, 0.818672,-28.458204, 0.596871,-6.095245, 0.402199, 0.583861, 3.073134,-31.163696, 1.672516,-5.898999,-0.273008, 0.123737, 0.124237,14.704894,76.594183,124.722451, 0.124249, 0.109865,748036.221875,125.000000,76.593884,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001919,-10.375275,-0.094190,,,,,
Sing,USC,191024 15:13:55.958, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-24.000023,13.980453, 0.688194,-29.256801, 0.877506,-6.682906, 0.614873,13.980453, 0.688194,-29.256801, 0.848831,-6.100388, 0.614873, 0.568749, 3.105419,-32.278785, 1.981494,-5.860310,-0.209157, 0.123518, 0.124059,14.703762,76.632244,124.617841, 0.124024, 0.109769,747269.360000,125.000000,76.631970,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001842,-10.375275,-0.100474,,,,,
Sing,USC,191024 15:14:13.361, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-25.000024,14.818821, 0.704207,-29.672424, 1.079115,-6.700705, 0.802116,14.818821, 0.704207,-29.672424, 1.049774,-6.083254, 0.802116, 0.575426, 3.266770,-33.008230, 2.233327,-5.808544,-0.156381, 0.123706, 0.124166,14.705878,76.670358,124.708775, 0.124203, 0.109845,747762.676875,125.000000,76.670106,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001886,-10.375275,-0.106257,,,,,
Sing,USC,191024 15:14:30.567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-25.999972,15.757638, 0.552278,-30.370818, 1.254817,-6.852504, 0.985173,15.757638, 0.552278,-30.370818, 1.231805,-6.195936, 0.985173, 0.547836, 3.280173,-34.057819, 2.489214,-5.887904,-0.117964, 0.123834, 0.124240,14.705627,76.706128,124.761010, 0.124303, 0.109887,748011.065000,125.000000,76.705793,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001842,-10.375275,-0.112547,,,,,
Sing,USC,191024 15:14:47.767, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-27.000012,16.686096, 0.356792,-30.905933, 1.538788,-7.176845, 1.313063,16.686096, 0.356792,-30.905933, 1.523922,-6.481591, 1.313063, 0.555340, 3.248881,-34.969502, 2.936156,-6.118495,-0.022362, 0.123591, 0.124072,14.707870,76.742926,124.675154, 0.124138, 0.109808,747495.851250,125.000000,76.742572,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001867,-10.375275,-0.118111,,,,,
Sing,USC,191024 15:15:05.167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-28.000013,17.658508, 0.322116,-31.633229, 1.494512,-7.214593, 1.535754,17.658508, 0.322116,-31.633229, 1.481091,-6.478822, 1.535754, 0.454370, 3.383589,-36.068445, 3.002199,-6.123206, 0.143051, 0.123779, 0.124262,14.708695,76.777464,124.715754, 0.124220, 0.109840,747707.731250,125.000000,76.777173,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001898,-10.375275,-0.125015,,,,,
Sing,USC,191024 15:15:22.560, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999997,-28.999986,18.640305, 0.223268,-32.089961, 1.708462,-7.435665, 1.846252,18.640305, 0.223268,-32.089961, 1.699159,-6.658986, 1.846252, 0.464075, 3.456731,-36.947423, 3.369961,-6.262766, 0.242920, 0.123860, 0.124325,14.708681,76.814896,124.760871, 0.124306, 0.109876,747914.711250,125.000000,76.814641,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001907,-10.375275,-0.132298,,,,,
Sing,USC,191024 15:15:39.762, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-30.000025,19.513193, 0.329434,-32.773794, 1.530232,-7.199689, 1.877368,19.513193, 0.329434,-32.773794, 1.516505,-6.386640, 1.877368, 0.205734, 3.712859,-37.962707, 3.192510,-6.026275, 0.324599, 0.123473, 0.123950,14.708735,76.850462,124.606826, 0.123991, 0.109737,746902.161250,125.000000,76.850205,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001933,-10.375275,-0.140171,,,,,
Sing,USC,191024 15:15:56.960, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-31.000018,20.858344, 0.332676,-33.756554, 1.576667,-7.476061, 1.986475,20.858344, 0.332676,-33.756554, 1.562806,-6.606964, 1.986475, 0.172027, 3.949634,-39.484895, 3.325763,-6.235211, 0.319168, 0.123435, 0.123931,14.709218,76.882960,124.606709, 0.123989, 0.109733,746855.663750,125.000000,76.882681,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001921,-10.375275,-0.146257,,,,,
Sing,USC,191024 15:16:14.363, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-31.999979,22.157525, 0.290498,-34.695802, 1.562599,-7.639501, 2.074593,22.157525, 0.290498,-34.695802, 1.550495,-6.716271, 2.074593, 0.076437, 4.133699,-40.960294, 3.383337,-6.344995, 0.332173, 0.123630, 0.124128,14.707800,76.919552,124.709265, 0.124167, 0.109820,747275.436250,125.000000,76.919182,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001916,-10.375275,-0.154599,,,,,
Sing,USC,191024 15:16:31.567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-33.000027,23.284514, 0.151816,-35.214372, 1.646070,-7.840583, 2.218160,23.284514, 0.151816,-35.214372, 1.639744,-6.870395, 2.218160, 0.030111, 4.192821,-42.007892, 3.562970,-6.481279, 0.331031, 0.123245, 0.123699,14.708805,76.956543,124.495051, 0.123746, 0.109627,745981.140000,125.000000,76.956230,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001896,-10.375275,-0.161823,,,,,
Sing,USC,191024 15:16:48.859, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999997,-34.000027,24.409540, 0.096613,-35.654909, 1.540288,-8.056167, 2.261995,24.409540, 0.096613,-35.654909, 1.536263,-7.039103, 2.261995,-0.022911, 4.333816,-42.992151, 3.532517,-6.665394, 0.345744, 0.123853, 0.124399,14.709859,76.994305,124.824405, 0.124392, 0.109913,747857.991250,125.000000,76.994067,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001861,-10.375275,-0.169665,,,,,
Sing,USC,191024 15:17:06.165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-34.997897,25.185646,-0.242435,-35.673820, 1.763813,-8.160830, 2.462989,25.185646,-0.242435,-35.673820, 1.773914,-7.111428, 2.462989,-0.108108, 4.134689,-43.472846, 3.855286,-6.695352, 0.307389, 0.123918, 0.124434,14.710877,77.034132,124.869567, 0.124483, 0.109949,748093.445625,125.000000,77.033933,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001904,-10.375275,-0.175561,,,,,
