Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191024 15:22:52.155, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-4.000017, 3.054723,-2.626354, 1.732907,-0.941204,-4.785077, 0.379589, 3.054723,-2.626354, 1.732907,-0.831773,-4.657797, 0.379589, 2.666918,-3.116900, 1.550649,-1.597510,-4.442599, 0.492225, 0.124036, 0.124555,14.705410,77.421922,124.954669, 0.124517, 0.109984,747371.511875,125.000000,77.421731,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001927,-10.375275,-0.022827,,,,,
Sing,USC,191024 15:23:09.655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-4.999979, 3.103155,-2.516886, 0.085990,-0.949827,-4.936297, 0.297398, 3.103155,-2.516886, 0.085990,-0.844957,-4.806999, 0.297398, 2.616488,-3.017507,-0.142593,-1.634585,-4.587244, 0.441541, 0.124000, 0.124485,14.704367,77.446336,124.971908, 0.124541, 0.109997,747387.610625,125.000000,77.446124,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001889,-10.375275,-0.023501,,,,,
Sing,USC,191024 15:23:26.953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-6.000027, 3.198261,-2.413413,-1.657503,-0.837188,-5.002149, 0.241152, 3.198261,-2.413413,-1.657503,-0.736629,-4.868889, 0.241152, 2.542372,-2.932119,-1.933850,-1.537099,-4.667006, 0.404037, 0.123936, 0.124464,14.704137,77.474403,124.928055, 0.124443, 0.109956,747030.413750,125.000000,77.474193,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001897,-10.375275,-0.024491,,,,,
Sing,USC,191024 15:23:44.356, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-7.000023, 3.340422,-2.396942,-3.240930,-0.687513,-5.206799, 0.278189, 3.340422,-2.396942,-3.240930,-0.587641,-5.067615, 0.278189, 2.457059,-2.940585,-3.566959,-1.413920,-4.888584, 0.453886, 0.123937, 0.124427,14.706046,77.497894,124.945637, 0.124483, 0.109969,747140.698125,125.000000,77.497690,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001890,-10.375275,-0.025761,,,,,
Sing,USC,191024 15:24:01.858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-7.999981, 3.507792,-2.377598,-4.833071,-0.532684,-5.400092, 0.309267, 3.507792,-2.377598,-4.833071,-0.433618,-5.253934, 0.309267, 2.339402,-2.950599,-5.209348,-1.283290,-5.098818, 0.492662, 0.123991, 0.124543,14.703676,77.521214,124.967458, 0.124506, 0.109985,747123.063750,125.000000,77.521087,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001956,-10.375275,-0.027264,,,,,
Sing,USC,191024 15:24:19.355, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-9.000013, 3.711510,-2.322617,-6.510186,-0.391078,-5.586643, 0.345436, 3.711510,-2.322617,-6.510186,-0.294301,-5.431997, 0.345436, 2.193352,-2.931829,-6.938730,-1.163867,-5.298367, 0.534081, 0.123873, 0.124423,14.705679,77.545220,124.905989, 0.124396, 0.109929,746805.431250,125.000000,77.545032,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001893,-10.375275,-0.028838,,,,,
Sing,USC,191024 15:24:36.753, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-10.000012, 3.970114,-2.281585,-8.186105,-0.242150,-5.795526, 0.376595, 3.970114,-2.281585,-8.186105,-0.147083,-5.630104, 0.376595, 2.038722,-2.936325,-8.671872,-1.040057,-5.519030, 0.565796, 0.123969, 0.124489,14.705214,77.571324,124.937369, 0.124443, 0.109954,746870.440625,125.000000,77.571147,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001870,-10.375275,-0.031032,,,,,
Sing,USC,191024 15:24:54.252, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-10.999990, 4.314144,-2.231679,-9.833917,-0.094073,-6.009525, 0.412085, 4.314144,-2.231679,-9.833917,-0.001086,-5.829769, 0.412085, 1.913738,-2.946918,-10.389968,-0.916150,-5.741013, 0.597879, 0.123847, 0.124335,14.707559,77.599043,124.873967, 0.124337, 0.109895,746580.721250,125.000000,77.598786,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001930,-10.375275,-0.033589,,,,,
Sing,USC,191024 15:25:11.553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-12.000018, 4.687048,-2.145130,-11.534068,-0.006656,-6.125688, 0.417318, 4.687048,-2.145130,-11.534068, 0.082723,-5.930394, 0.417318, 1.752545,-2.926438,-12.164263,-0.840846,-5.854663, 0.605368, 0.123769, 0.124285,14.706018,77.625557,124.857149, 0.124279, 0.109878,746304.815625,125.000000,77.625308,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001874,-10.375275,-0.036612,,,,,
Sing,USC,191024 15:25:28.954, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-13.000013, 5.055257,-2.044920,-13.201453, 0.064404,-6.187080, 0.374219, 5.055257,-2.044920,-13.201453, 0.149609,-5.976444, 0.374219, 1.535179,-2.891690,-13.903130,-0.783460,-5.911627, 0.564939, 0.123796, 0.124288,14.703774,77.653417,124.908507, 0.124361, 0.109920,746459.064375,125.000000,77.653290,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001940,-10.375275,-0.039568,,,,,
Sing,USC,191024 15:25:46.459, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-14.000010, 5.507325,-1.901928,-14.995411, 0.148566,-6.304648, 0.327279, 5.507325,-1.901928,-14.995411, 0.227813,-6.075176, 0.327279, 1.314373,-2.829371,-15.782187,-0.726743,-6.022440, 0.518496, 0.123754, 0.124296,14.704711,77.681194,124.834581, 0.124216, 0.109852,746005.314375,125.000000,77.680979,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001900,-10.375275,-0.043056,,,,,
Sing,USC,191024 15:26:03.760, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-15.000026, 5.983776,-1.733863,-16.724429, 0.299916,-6.381512, 0.275872, 5.983776,-1.733863,-16.724429, 0.372160,-6.132189, 0.275872, 1.072642,-2.746593,-17.601819,-0.603140,-6.103651, 0.447215, 0.123654, 0.124159,14.702057,77.706207,124.804053, 0.124130, 0.109823,745642.556875,125.000000,77.705975,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001921,-10.375275,-0.047032,,,,,
Sing,USC,191024 15:26:21.156, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-16.000023, 6.472850,-1.490534,-18.431327, 0.406541,-6.420419, 0.163898, 6.472850,-1.490534,-18.431327, 0.468647,-6.150717, 0.163898, 0.798403,-2.591887,-19.403040,-0.537862,-6.138653, 0.324733, 0.123584, 0.124103,14.703825,77.733238,124.784326, 0.124088, 0.109803,745480.430625,125.000000,77.733078,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002017,-10.375275,-0.051014,,,,,
