Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191024 14:52:02.162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-4.000018, 1.027695,-0.948507, 0.749459,-0.373120,-1.829194, 0.169409, 1.027695,-0.948507, 0.749459,-0.333599,-1.786373, 0.169409, 0.897591,-1.112554, 0.688523,-0.625358,-1.701305, 0.213552, 0.045114, 0.045096,14.715120,74.336689,74.971404, 0.045116, 0.066180,453336.868125,75.000000,74.336623,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001904,-10.375275,-0.009684,,,,,
Sing,USC,191024 14:52:19.461, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-4.999979, 1.040392,-0.932718, 0.151976,-0.335808,-1.870300, 0.166954, 1.040392,-0.932718, 0.151976,-0.296945,-1.826950, 0.166954, 0.872585,-1.099211, 0.076215,-0.592810,-1.747630, 0.219456, 0.045118, 0.045149,14.714378,74.343456,74.982413, 0.045123, 0.066189,453334.976562,75.000000,74.343453,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001810,-10.375275,-0.010100,,,,,
Sing,USC,191024 14:52:36.559, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-6.000029, 1.100673,-0.943259,-0.464856,-0.230056,-1.930201, 0.200911, 1.100673,-0.943259,-0.464856,-0.190753,-1.884340, 0.200911, 0.866523,-1.120058,-0.558494,-0.491245,-1.822589, 0.253650, 0.045112, 0.045082,14.712710,74.349615,74.973549, 0.045111, 0.066181,453266.199375,75.000000,74.349582,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001886,-10.375275,-0.010814,,,,,
Sing,USC,191024 14:52:53.657, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-7.000024, 1.129986,-0.934241,-1.046281,-0.176847,-2.003266, 0.220367, 1.129986,-0.934241,-1.046281,-0.137920,-1.956183, 0.220367, 0.815995,-1.116268,-1.154330,-0.445112,-1.902514, 0.276675, 0.045073, 0.045147,14.715571,74.356573,74.938186, 0.045074, 0.066149,453102.435312,75.000000,74.356523,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001889,-10.375275,-0.011303,,,,,
Sing,USC,191024 14:53:10.952, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-8.000020, 1.184006,-0.917936,-1.616580,-0.129181,-2.063984, 0.224696, 1.184006,-0.917936,-1.616580,-0.090934,-2.014650, 0.224696, 0.771839,-1.109591,-1.740942,-0.403845,-1.968253, 0.283661, 0.045093, 0.045163,14.716619,74.363614,74.954116, 0.045095, 0.066163,453216.759375,75.000000,74.363570,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001855,-10.375275,-0.012021,,,,,
Sing,USC,191024 14:53:28.257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-9.000015, 1.262272,-0.921700,-2.245024,-0.081129,-2.137750, 0.239456, 1.262272,-0.921700,-2.245024,-0.042725,-2.085156, 0.239456, 0.718510,-1.126889,-2.386809,-0.361724,-2.046058, 0.299733, 0.045105, 0.045163,14.716034,74.371005,74.964245, 0.045104, 0.066171,453240.530000,75.000000,74.371028,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001848,-10.375275,-0.012717,,,,,
Sing,USC,191024 14:53:45.561, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-10.000012, 1.326614,-0.901337,-2.810291,-0.033264,-2.181698, 0.248046, 1.326614,-0.901337,-2.810291, 0.004293,-2.126422, 0.248046, 0.644471,-1.118008,-2.967283,-0.316403,-2.094863, 0.307664, 0.045102, 0.045080,14.715498,74.378074,74.962508, 0.045102, 0.066169,453225.381875,75.000000,74.378021,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001846,-10.375275,-0.013580,,,,,
Sing,USC,191024 14:54:02.857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-10.999988, 1.456064,-0.868031,-3.437356, 0.026263,-2.259309, 0.253310, 1.456064,-0.868031,-3.437356, 0.062431,-2.198640, 0.253310, 0.603757,-1.107686,-3.619050,-0.266088,-2.176079, 0.309774, 0.045074, 0.045089,14.717694,74.387289,74.938983, 0.045080, 0.066148,453141.087813,75.000000,74.387226,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001851,-10.375275,-0.014674,,,,,
Sing,USC,191024 14:54:20.059, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-12.000020, 1.581916,-0.844563,-4.068441, 0.062242,-2.286005, 0.266505, 1.581916,-0.844563,-4.068441, 0.097431,-2.220091, 0.266505, 0.534510,-1.106430,-4.272947,-0.227826,-2.203282, 0.320885, 0.045023, 0.045047,14.718525,74.395228,74.888351, 0.045019, 0.066103,452830.697500,75.000000,74.395206,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001893,-10.375275,-0.016007,,,,,
Sing,USC,191024 14:54:37.359, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-13.000013, 1.721110,-0.813093,-4.702413, 0.111919,-2.307116, 0.258941, 1.721110,-0.813093,-4.702413, 0.145797,-2.235403, 0.258941, 0.456133,-1.099608,-4.931412,-0.180074,-2.226760, 0.307326, 0.045076, 0.045122,14.718076,74.402647,74.933855, 0.045071, 0.066143,453068.274375,75.000000,74.402586,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001831,-10.375275,-0.017395,,,,,
Sing,USC,191024 14:54:54.657, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-13.999983, 1.856247,-0.728905,-5.319283, 0.105640,-2.311097, 0.207305, 1.856247,-0.728905,-5.319283, 0.136012,-2.233753, 0.207305, 0.364083,-1.040165,-5.572901,-0.196247,-2.223436, 0.262581, 0.044996, 0.045063,14.717012,74.410890,74.879103, 0.045001, 0.066094,452697.033125,75.000000,74.410832,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001867,-10.375275,-0.018724,,,,,
Sing,USC,191024 14:55:11.856, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-15.000025, 2.040974,-0.661954,-5.948000, 0.156362,-2.335745, 0.186514, 2.040974,-0.661954,-5.948000, 0.183943,-2.250705, 0.186514, 0.290989,-1.006309,-6.235794,-0.154263,-2.248453, 0.234428, 0.045008, 0.045099,14.715560,74.419263,74.897141, 0.045018, 0.066109,452753.728438,75.000000,74.419194,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001897,-10.375275,-0.020703,,,,,
Sing,USC,191024 14:55:28.955, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039,-9.999999,-16.000025, 2.238929,-0.557271,-6.537356, 0.119029,-2.359646, 0.125847, 2.238929,-0.557271,-6.537356, 0.142249,-2.266358, 0.125847, 0.224537,-0.937590,-6.865194,-0.208955,-2.256628, 0.190835, 0.044913, 0.044925,14.712740,74.426969,74.814574, 0.044912, 0.066036,452174.178438,75.000000,74.426956,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001883,-10.375275,-0.022682,,,,,
